date,time_et,bar_idx,direction,entry_price,scenario,vol_ratio_raw,vol_ratio_rate,vol_per_sec,duration_sec,volume,div_raw,div_gap,cvd_norm,grade_estimate,score_estimate,outcome,pnl,mfe,mae,bars_held
2026-03-11,11:15:45,313,long,6768.0,A,1.8708,0.5685,78.0898,80.66,6299,1,0.3211,-1.0,C,14.5,WIN,10,10.5,0.0,3
2026-03-11,11:44:08,335,long,6756.75,A,1.5688,0.3777,53.9955,116.05,6266,1,0.2299,-1.0,C,14.5,WIN,10,13.75,-4.75,13
2026-03-11,12:19:54,355,short,6758.75,A,1.418,0.8447,49.6369,134.94,6698,3,0.9078,0.427,B,27.0,LOSS,-8,1.5,-11.75,3
2026-03-11,14:03:36,417,long,6763.75,A,1.4916,0.3082,25.0,183.0,4575,2,0.6442,-0.2415,B,20.8,WIN,10,14.5,-7.0,17
2026-03-11,14:18:40,423,short,6768.75,A,1.8582,0.3888,32.1962,187.54,6038,2,0.6303,0.574,B,20.8,LOSS,-8,8.5,-9.5,14
2026-03-11,14:41:33,433,short,6769.25,A,1.6345,0.3479,21.8203,280.43,6119,3,0.8887,0.9205,B,27.0,LOSS,-8,8.25,-9.0,9
2026-03-11,15:06:03,443,short,6761.75,A,1.8249,0.4988,20.714,377.04,7810,3,1.0435,1.0,B,27.0,LOSS,-8,0.0,-11.75,3
2026-03-11,15:48:23,455,long,6775.75,A,1.5214,1.441,43.5339,177.2,7714,3,1.1085,-0.8656,B,27.0,EXPIRED,-7.5,6.75,-7.5,3
2026-03-11,15:48:23,455,long,6775.75,B,1.5214,1.441,43.5339,177.2,7714,3,1.1085,-0.8656,B,27.0,EXPIRED,-7.5,6.75,-7.5,3
2026-03-11,15:48:23,455,long,6775.75,C,1.5214,1.441,43.5339,177.2,7714,3,1.1085,-0.8656,B,27.0,EXPIRED,-7.5,6.75,-7.5,3
2026-03-12,09:30:08,172,long,6723.75,B,1.2686,5.68,162.7781,24.57,4000,2,0.6509,-0.7054,B,20.8,LOSS,-8,2.0,-8.25,5
2026-03-12,09:31:26,177,long,6715.5,A,1.4271,2.019,159.3311,31.07,4950,1,0.329,-0.7945,C,14.5,WIN,10,11.5,-1.25,6
2026-03-12,09:31:26,177,long,6715.5,C,1.4271,2.019,159.3311,31.07,4950,1,0.329,-0.7945,C,14.5,WIN,10,11.5,-1.25,6
2026-03-12,09:41:52,195,short,6718.5,A,2.472,0.5211,68.8093,132.89,9144,2,0.6312,0.5756,A,29.2,WIN,10,10.25,-2.75,3
2026-03-12,09:45:42,198,long,6708.25,A,2.2484,1.0112,115.5044,77.12,8908,1,0.2421,-1.0,B,23.0,WIN,10,13.75,-5.5,6
2026-03-12,09:53:54,210,short,6703.75,A,1.4891,0.6903,75.3888,89.84,6773,4,1.2024,1.0,A,33.2,LOSS,-8,6.75,-10.75,7
2026-03-12,10:00:01,216,short,6710.0,B,0.7951,1.7196,191.1175,19.89,3801,3,0.9683,0.635,B,27.0,LOSS,-8,0.5,-8.75,4
2026-03-12,10:01:00,220,short,6718.75,A,1.4538,0.8257,105.2449,57.36,6037,1,0.2299,1.0,C,14.5,LOSS,-8,6.25,-8.25,12
2026-03-12,10:10:05,230,long,6722.0,A,1.4948,0.613,68.9874,97.57,6731,2,0.6032,-0.8277,B,20.8,LOSS,-8,5.75,-10.5,7
2026-03-12,10:27:32,244,long,6701.75,A,2.0412,1.1669,86.3572,110.43,9536,1,0.2193,-0.9596,B,23.0,LOSS,-8,1.75,-9.5,3
2026-03-12,10:37:55,252,short,6689.5,B,0.6798,2.0567,173.0839,22.72,3933,4,1.3928,0.6827,A,33.2,LOSS,-8,1.25,-8.75,2
2026-03-12,10:46:06,262,short,6715.5,B,0.2566,8.761,1066.3204,1.26,1345,1,0.2231,0.9344,C,14.5,WIN,10,11.5,-5.75,7
2026-03-12,10:55:51,279,short,6699.25,A,1.7684,0.1988,43.2075,146.13,6314,2,0.7232,0.9803,B,20.8,WIN,10,10.75,-4.5,10
2026-03-12,11:10:05,289,long,6688.5,A,2.2554,0.7473,50.2067,167.45,8407,1,0.3279,-1.0,B,23.0,WIN,10,14.0,-4.0,9
2026-03-12,11:39:33,310,short,6710.75,B,0.7943,6.6812,510.0825,7.54,3846,2,0.4291,0.8313,B,20.8,LOSS,-8,8.5,-8.0,11
2026-03-12,11:41:59,319,short,6712.75,A,1.9223,0.8946,160.628,43.12,6926,2,0.6053,0.4571,B,20.8,WIN,10,11.25,-6.25,12
2026-03-12,11:43:57,324,long,6717.75,A,1.4302,0.6684,142.7508,37.63,5372,2,0.69,-0.1527,B,20.8,LOSS,-8,0.75,-8.5,2
2026-03-12,11:48:22,334,long,6708.5,A,1.7477,0.4822,86.2094,60.55,5220,2,0.5223,-0.5699,B,20.8,WIN,10,10.5,-6.0,16
2026-03-12,12:01:14,347,long,6709.25,A,1.5458,0.9273,61.5559,67.32,4144,1,0.3009,-0.1509,C,14.5,LOSS,-8,9.75,-8.0,6
2026-03-12,12:03:00,349,short,6716.0,A,1.5488,0.809,50.6045,86.02,4353,1,0.2889,0.5868,C,14.5,WIN,10,14.75,-3.0,4
2026-03-12,12:17:54,364,short,6713.0,A,1.7022,0.7519,48.1127,126.18,6071,1,0.3977,1.0,C,14.5,LOSS,-8,1.0,-9.0,2
2026-03-12,12:23:54,370,short,6717.0,B,1.0898,1.5874,125.0787,35.95,4496,1,0.3375,0.6904,C,14.5,WIN,10,11.5,-1.0,3
2026-03-12,12:28:34,375,long,6700.75,A,1.7041,0.7672,65.598,120.92,7932,1,0.2982,-1.0,C,14.5,WIN,10,12.25,-1.5,3
2026-03-12,12:35:01,379,short,6712.0,A,1.6377,0.5489,46.8985,172.44,8087,2,0.4826,0.1626,B,20.8,WIN,10,12.0,-6.75,10
2026-03-12,13:04:00,401,short,6713.25,B,0.9054,3.9592,214.4947,16.27,3489,1,0.3679,0.6558,C,14.5,WIN,10,12.0,-3.5,5
2026-03-12,13:10:13,405,short,6706.0,A,2.1041,0.5221,31.1306,234.88,7312,2,0.5325,0.9667,A,29.2,WIN,10,10.0,-0.25,4
2026-03-12,13:23:01,412,long,6705.0,B,0.3796,1.651,96.5538,16.42,1585,1,0.3102,-0.2268,C,14.5,LOSS,-8,9.0,-8.5,10
2026-03-12,13:23:17,413,long,6703.75,A,1.8146,0.5991,36.5941,202.66,7416,1,0.2118,-0.3618,C,14.5,WIN,10,10.25,-3.75,6
2026-03-12,13:28:01,416,short,6705.0,A,1.6297,0.65,38.7559,171.33,6640,1,0.265,0.39,C,14.5,LOSS,-8,1.75,-9.0,3
2026-03-12,13:55:05,428,long,6691.0,B,0.4868,2.4637,112.2272,17.65,1981,1,0.2703,-1.0,C,14.5,WIN,10,10.25,-2.25,3
2026-03-12,14:09:11,439,short,6706.5,A,2.8911,0.6378,26.0066,349.95,9101,2,0.5625,1.0,A,29.2,WIN,10,12.0,-1.75,3
2026-03-12,14:41:07,451,long,6690.75,A,2.77,0.6843,22.8517,479.96,10968,1,0.2763,-0.562,B,23.0,WIN,10,11.5,-6.0,20
2026-03-12,14:58:54,456,long,6692.75,B,1.3311,1.6019,50.1147,124.23,6226,2,0.5807,-0.971,B,20.8,LOSS,-8,4.0,-8.0,4
2026-03-12,15:23:50,469,long,6693.0,A,2.0561,0.4314,30.4164,325.58,9903,3,0.8189,-0.3814,A,35.5,LOSS,-8,9.75,-9.0,9
2026-03-12,15:40:57,477,short,6687.0,A,1.7158,1.0672,77.8328,96.19,7487,4,1.2412,0.8603,A,33.2,WIN,10,12.25,-2.0,8
2026-03-12,15:54:22,481,short,6682.25,B,0.3782,1.4873,74.0544,27.99,2073,3,0.9447,0.1947,B,27.0,WIN,10,10.5,-5.0,7
2026-03-12,15:56:01,485,long,6674.75,A,12.8459,4.5519,282.9267,239.25,67690,1,0.2802,-0.9903,A,31.2,WIN,10,13.0,-3.0,8
2026-03-12,15:56:01,485,long,6674.75,B,12.8459,4.5519,282.9267,239.25,67690,1,0.2802,-0.9903,A,31.2,WIN,10,13.0,-3.0,8
2026-03-12,15:56:01,485,long,6674.75,C,12.8459,4.5519,282.9267,239.25,67690,1,0.2802,-0.9903,A,31.2,WIN,10,13.0,-3.0,8
2026-03-13,09:30:40,180,short,6712.25,A,1.8594,1.4517,194.0411,29.46,5716,1,0.3213,0.728,C,14.5,LOSS,-8,9.0,-8.75,14
2026-03-13,09:30:40,180,short,6712.25,B,1.8594,1.4517,194.0411,29.46,5716,1,0.3213,0.728,C,14.5,LOSS,-8,9.0,-8.75,14
2026-03-13,09:30:40,180,short,6712.25,C,1.8594,1.4517,194.0411,29.46,5716,1,0.3213,0.728,C,14.5,LOSS,-8,9.0,-8.75,14
2026-03-13,09:37:37,193,short,6716.75,A,1.4709,0.8867,81.6455,70.02,5717,3,0.9992,0.981,B,27.0,LOSS,-8,1.75,-9.25,4
2026-03-13,09:49:50,205,long,6721.5,B,0.5006,1.4908,146.4674,16.08,2355,2,0.4488,-0.4185,B,20.8,WIN,10,10.25,-1.25,4
2026-03-13,09:53:54,209,short,6731.75,B,0.6227,4.7203,458.8123,6.74,3093,2,0.6155,0.2822,B,20.8,WIN,10,10.75,-1.0,3
2026-03-13,10:02:38,222,long,6716.5,A,2.4423,0.7528,79.1312,125.9,9963,1,0.3416,-0.8826,B,23.0,LOSS,-8,2.75,-8.25,6
2026-03-13,10:10:46,232,long,6706.75,B,0.9836,1.5258,123.53,26.65,3292,1,0.2809,-0.9952,C,14.5,LOSS,-8,0.75,-8.25,3
2026-03-13,10:12:11,234,long,6701.75,A,3.3199,0.8138,63.5987,182.61,11614,2,0.4444,-1.0,A+,37.5,LOSS,-8,3.25,-10.5,4
2026-03-13,10:31:58,253,short,6711.5,A,1.4045,0.7581,60.1299,112.37,6757,1,0.2664,0.9948,C,14.5,WIN,10,11.5,-1.5,3
2026-03-13,10:40:30,263,long,6693.5,B,1.0507,1.5127,106.9278,33.91,3626,1,0.3077,-1.0,C,14.5,LOSS,-8,1.0,-8.25,4
2026-03-13,10:41:04,264,long,6689.5,A,1.8178,1.0356,75.1059,84.83,6371,1,0.3791,-0.9317,C,14.5,LOSS,-8,4.5,-10.0,5
2026-03-13,10:56:32,281,long,6664.75,B,1.0056,1.5847,148.5751,30.75,4568,1,0.2041,-0.9689,C,14.5,WIN,10,10.0,-5.75,14
2026-03-13,11:00:57,288,short,6661.0,A,1.838,0.5788,75.287,115.61,8704,4,1.4715,0.8488,A,33.2,LOSS,-8,2.0,-8.0,3
2026-03-13,11:24:56,309,long,6658.0,A,2.9314,1.0489,71.2557,174.12,12407,1,0.2326,-1.0,B,23.0,LOSS,-8,9.25,-8.5,12
2026-03-13,11:48:54,331,short,6653.0,A,1.5201,0.3827,66.23,94.37,6250,2,0.4813,0.7281,B,20.8,LOSS,-8,8.5,-8.25,15
2026-03-13,12:03:35,343,long,6651.25,A,1.5204,0.2418,40.2458,151.25,6087,3,0.9296,-0.5623,B,27.0,WIN,10,10.0,-1.25,3
2026-03-13,12:07:31,346,short,6661.25,A,2.2845,0.3373,40.1121,228.71,9174,1,0.2985,1.0,B,23.0,WIN,10,10.5,-2.25,3
2026-03-13,12:36:35,364,long,6661.25,A,1.7435,0.8633,44.7552,145.77,6524,2,0.7929,-0.1959,B,20.8,LOSS,-8,0.75,-8.0,5
2026-03-13,12:58:51,379,long,6648.5,B,1.0562,5.7166,279.0042,12.72,3550,2,0.6594,-0.5308,B,20.8,WIN,10,11.75,-3.5,8
2026-03-13,12:59:04,380,long,6650.25,A,1.6552,1.2187,75.2896,74.5,5609,2,0.4946,-0.7378,B,20.8,WIN,10,10.0,-5.25,7
2026-03-13,13:12:39,387,short,6660.25,A,1.6024,0.7867,45.9947,138.76,6382,2,0.4852,0.9278,B,20.8,WIN,10,12.0,-4.75,16
2026-03-13,13:44:07,404,short,6650.75,B,0.4152,3.6614,142.5051,11.56,1648,1,0.3716,0.2466,C,14.5,WIN,10,14.0,-4.75,5
2026-03-13,13:49:26,409,long,6636.75,B,1.1148,2.3552,100.1887,40.51,4059,1,0.275,-1.0,C,14.5,WIN,10,10.0,-2.25,6
2026-03-13,14:02:54,415,short,6641.75,A,2.0054,0.7459,36.0422,263.11,9483,2,0.5322,0.2636,A,29.2,LOSS,-8,0.5,-9.25,4
2026-03-13,14:37:16,428,short,6657.75,A,1.5841,0.5546,24.8674,355.65,8844,2,0.4592,0.9467,B,20.8,WIN,10,11.5,-4.25,8
2026-03-13,15:16:57,440,long,6647.25,A,1.5878,1.1531,39.152,220.88,8648,1,0.2995,-0.8709,C,14.5,LOSS,-8,0.75,-9.0,2
2026-03-13,15:45:00,448,long,6628.5,B,0.4493,1.9904,74.9221,44.38,3325,1,0.2574,-1.0,C,14.5,WIN,10,10.25,-1.25,5
2026-03-13,15:52:57,452,long,6637.5,A,2.2875,1.6131,68.7668,237.03,16300,1,0.2589,-0.632,B,23.0,LOSS,-8,1.25,-9.5,3
2026-03-13,15:52:57,452,long,6637.5,C,2.2875,1.6131,68.7668,237.03,16300,1,0.2589,-0.632,B,23.0,LOSS,-8,1.25,-9.5,3
2026-03-16,09:30:03,210,short,6693.75,B,1.0891,13.0273,126.9972,18.47,2346,3,1.0079,0.5556,B,27.0,LOSS,-8,3.25,-8.75,3
2026-03-16,09:31:11,213,short,6702.5,A,3.6964,2.0076,48.3691,167.83,8118,3,0.8542,1.0,A+,43.8,LOSS,-8,4.0,-8.0,5
2026-03-16,09:31:11,213,short,6702.5,C,3.6964,2.0076,48.3691,167.83,8118,3,0.8542,1.0,A+,43.8,LOSS,-8,4.0,-8.0,5
2026-03-16,09:45:10,220,short,6717.0,B,0.8122,1.9536,66.7863,36.89,2464,1,0.2168,0.9895,C,14.5,LOSS,-8,9.5,-9.25,17
2026-03-16,09:56:42,227,long,6716.25,B,0.3867,1.4999,70.7217,20.57,1455,2,0.4805,-0.1948,B,20.8,WIN,10,10.0,-2.5,10
2026-03-16,09:58:02,229,long,6718.0,A,1.6485,0.9314,49.1539,123.35,6063,3,0.8938,-0.6841,B,27.0,WIN,10,10.0,-4.25,9
2026-03-16,10:08:38,237,short,6726.25,A,1.4054,0.8862,40.2623,113.63,4575,2,0.5701,0.8301,B,20.8,WIN,10,14.0,-1.75,12
2026-03-16,10:12:03,239,long,6720.0,B,0.6071,1.5057,69.3122,29.62,2053,3,0.9845,-0.5459,B,27.0,LOSS,-8,7.25,-10.25,11
2026-03-16,10:12:33,240,long,6723.0,A,2.0163,0.5638,26.917,241.37,6497,2,0.6653,-0.5939,A,29.2,LOSS,-8,4.25,-10.75,9
2026-03-16,10:29:57,249,long,6712.25,B,0.5968,1.708,64.5444,28.4,1833,2,0.496,-0.9293,B,20.8,LOSS,-8,2.5,-9.0,3
2026-03-16,10:30:26,250,long,6709.75,A,1.8251,0.9936,38.3113,136.25,5220,2,0.5571,-1.0,B,20.8,LOSS,-8,1.0,-12.0,5
2026-03-16,10:42:39,259,short,6699.0,A,1.6269,0.8452,32.9566,149.2,4917,3,0.9104,0.2089,B,27.0,LOSS,-8,9.75,-8.5,8
2026-03-16,11:22:51,279,short,6712.0,A,2.074,0.5682,17.0213,390.51,6647,1,0.3286,1.0,B,23.0,LOSS,-8,1.5,-8.0,2
2026-03-16,11:57:35,292,long,6700.25,B,1.1103,2.8939,56.6636,57.16,3239,1,0.216,-0.8524,C,14.5,LOSS,-8,5.0,-9.75,16
2026-03-16,12:17:33,306,long,6699.0,A,1.5223,0.8693,20.2451,150.36,3044,2,0.6447,-0.806,B,20.8,LOSS,-8,1.5,-8.5,2
2026-03-16,12:21:47,308,long,6690.5,B,1.0342,2.0399,46.7922,43.38,2030,1,0.3101,-0.9711,C,14.5,WIN,10,10.0,-6.0,13
2026-03-16,12:25:12,312,long,6689.5,C,2.5191,1.7014,46.3845,110.73,5136,1,0.2156,-0.9625,B,23.0,WIN,10,11.0,-5.0,9
2026-03-16,12:31:35,317,long,6687.5,A,1.7101,0.9929,27.5153,121.71,3349,2,0.495,-0.6658,B,20.8,WIN,10,13.0,-0.75,4
2026-03-16,12:35:18,319,short,6693.75,A,2.3459,0.79,22.0927,214.32,4735,2,0.5644,0.9698,A,29.2,LOSS,-8,1.5,-9.0,3
2026-03-16,13:00:20,331,long,6704.25,B,0.996,3.615,85.9449,26.75,2299,2,0.7176,-0.289,B,20.8,LOSS,-8,6.75,-8.5,18
2026-03-16,13:01:17,334,long,6706.0,A,1.4261,1.4019,42.2856,70.35,2975,3,0.8753,-0.738,B,27.0,LOSS,-8,5.0,-10.25,15
2026-03-16,13:01:17,334,long,6706.0,C,1.4261,1.4019,42.2856,70.35,2975,3,0.8753,-0.738,B,27.0,LOSS,-8,5.0,-10.25,15
2026-03-16,13:10:21,340,short,6708.25,A,1.6049,0.6534,18.6779,152.21,2843,1,0.3454,0.3454,C,14.5,WIN,10,12.5,-2.75,9
2026-03-16,13:33:20,345,long,6701.75,A,2.1022,0.3452,9.4677,469.7,4447,2,0.7243,-0.5115,A,29.2,LOSS,-8,4.0,-8.25,5
2026-03-16,14:06:57,354,short,6709.75,B,1.0781,2.6198,42.9686,59.21,2544,2,0.5947,0.9129,B,20.8,LOSS,-8,4.0,-11.0,10
2026-03-16,14:12:04,356,short,6711.0,A,1.4544,0.7551,12.1176,280.17,3395,2,0.4029,0.6987,B,20.8,LOSS,-8,5.25,-9.75,8
2026-03-16,15:09:40,364,short,6720.75,B,0.2951,11.2935,190.589,5.47,1042,1,0.3312,0.9812,C,14.5,LOSS,-8,1.0,-8.25,2
2026-03-16,15:29:26,381,long,6703.25,A,2.0785,0.6713,66.1726,76.59,5068,2,0.5715,-0.9715,A,29.2,LOSS,-8,4.25,-10.25,12
2026-03-16,15:55:58,389,long,6701.0,B,8.6854,2.2354,82.532,384.24,31712,1,0.2666,-0.4711,A,31.2,LOSS,-8,6.5,-8.0,4
2026-03-16,15:55:58,389,long,6701.0,C,8.6854,2.2354,82.532,384.24,31712,1,0.2666,-0.4711,A,31.2,LOSS,-8,6.5,-8.0,4
2026-03-17,09:30:05,98,short,6737.25,B,0.7798,6.1054,27.7665,34.65,962,1,0.2742,0.92,C,14.5,LOSS,-8,1.0,-12.0,3
2026-03-17,09:32:22,101,long,6749.25,A,1.9123,2.8579,25.7494,94.72,2439,4,1.2098,-0.432,A,33.2,LOSS,-8,8.25,-10.75,16
2026-03-17,09:32:22,101,long,6749.25,B,1.9123,2.8579,25.7494,94.72,2439,4,1.2098,-0.432,A,33.2,LOSS,-8,8.25,-10.75,16
2026-03-17,09:32:22,101,long,6749.25,C,1.9123,2.8579,25.7494,94.72,2439,4,1.2098,-0.432,A,33.2,LOSS,-8,8.25,-10.75,16
2026-03-17,09:50:26,111,long,6754.5,A,1.6112,0.4854,6.9238,331.46,2295,3,1.0629,-0.7429,B,27.0,LOSS,-8,0.0,-10.0,3
2026-03-17,11:07:58,140,long,6730.0,A,1.4322,1.2608,10.4677,138.14,1446,1,0.2977,-0.9033,C,14.5,WIN,10,10.0,-0.5,4
2026-03-17,11:18:47,146,short,6737.5,B,0.9783,1.5087,12.9776,77.13,1001,3,1.1099,0.6713,B,27.0,WIN,10,11.0,-1.75,8
2026-03-17,11:27:49,152,short,6734.25,A,1.4916,0.9132,7.6096,200.27,1524,2,0.7409,0.2182,B,20.8,WIN,10,11.25,-0.75,3
2026-03-17,11:55:05,164,short,6727.5,B,0.421,3.5377,29.7397,12.21,363,2,0.7037,1.0,B,20.8,WIN,10,11.5,-0.75,4
2026-03-17,12:04:20,169,short,6717.5,A,1.5908,1.0206,8.7459,165.22,1445,4,1.3396,1.0,A,33.2,LOSS,-8,3.75,-8.0,5
2026-03-17,12:27:36,180,short,6722.0,A,2.0265,0.5104,4.2811,377.01,1614,2,0.5308,0.9908,A,29.2,LOSS,-8,1.75,-10.25,8
2026-03-17,13:54:51,193,short,6732.25,A,1.4152,0.5161,2.7306,502.45,1372,2,0.4182,0.6801,B,20.8,WIN,10,11.75,-4.5,5
2026-03-17,14:23:28,197,short,6723.75,B,0.5893,1.761,7.9742,76.25,608,2,0.697,0.4085,B,20.8,LOSS,-8,6.0,-50.0,17
2026-03-17,15:15:45,205,long,6724.25,A,1.4325,1.0031,4.4141,423.87,1871,2,0.5177,-0.4689,B,20.8,WIN,10,49.5,-6.5,9
2026-03-17,15:43:24,207,long,6725.5,B,1.7933,1.5857,7.0519,396.07,2793,3,0.8031,-0.8031,B,27.0,WIN,10,48.25,-7.75,7
2026-03-17,15:43:24,207,long,6725.5,C,1.7933,1.5857,7.0519,396.07,2793,3,0.8031,-0.8031,B,27.0,WIN,10,48.25,-7.75,7
2026-03-18,09:30:04,95,short,6753.5,B,0.5712,12.809,525.2233,2.67,1401,2,0.4186,1.0,B,20.8,WIN,10,11.75,0.0,2
2026-03-18,09:35:12,103,short,6753.75,A,2.764,0.7478,59.1896,129.94,7691,1,0.3281,1.0,B,23.0,WIN,10,11.5,-6.0,14
2026-03-18,09:46:53,115,short,6754.75,A,1.5129,0.6882,56.4766,96.66,5459,1,0.2778,1.0,C,14.5,WIN,10,12.5,-2.75,8
2026-03-18,10:57:21,167,short,6731.5,A,1.5048,1.1781,61.6029,90.42,5570,3,0.86,1.0,B,27.0,LOSS,-8,0.5,-8.5,4
2026-03-18,11:00:03,169,short,6738.75,B,1.3036,1.9907,106.2225,48.29,5130,1,0.2658,1.0,C,14.5,WIN,10,12.5,-1.25,4
2026-03-18,11:20:45,177,short,6731.25,A,1.4172,0.825,46.4904,141.79,6592,1,0.346,0.6793,C,14.5,WIN,10,11.5,-7.25,18
2026-03-18,12:25:35,201,short,6730.75,A,2.6142,0.6281,26.2442,497.86,13066,1,0.217,0.2614,B,23.0,WIN,10,11.0,-0.75,6
2026-03-18,13:11:43,217,long,6721.5,A,2.156,0.9545,29.8564,349.1,10423,1,0.2597,-1.0,B,23.0,WIN,10,12.5,-6.5,5
2026-03-18,13:30:49,219,short,6720.0,B,0.8896,1.5105,45.9914,97.21,4471,2,0.662,0.2377,B,20.8,LOSS,-8,0.0,-8.0,1
2026-03-18,13:35:05,221,short,6723.0,A,2.1583,0.9744,30.8107,363.28,11193,2,0.4999,0.3484,A,29.2,LOSS,-8,0.0,-11.0,3
2026-03-18,14:01:19,229,short,6732.5,B,0.321,2.1109,65.3919,28.75,1880,1,0.3431,0.9097,C,14.5,WIN,10,14.75,-3.75,5
2026-03-18,14:15:32,239,short,6717.75,B,0.3474,6.0617,210.7557,8.21,1731,2,0.6794,0.3629,B,20.8,WIN,10,10.25,-7.5,10
2026-03-18,14:35:18,251,long,6710.25,B,0.6497,1.6488,88.3006,33.45,2954,1,0.2026,-0.9288,C,14.5,WIN,10,13.75,0.0,2
2026-03-18,14:44:55,263,long,6708.25,A,1.4083,0.3321,22.4258,234.64,5262,2,0.4697,-1.0,B,20.8,LOSS,-8,0.75,-10.25,2
2026-03-18,14:52:56,267,long,6698.0,B,1.9749,1.4324,100.2877,72.61,7282,1,0.2531,-0.7243,C,14.5,WIN,10,11.5,-3.75,4
2026-03-18,14:52:56,267,long,6698.0,C,1.9749,1.4324,100.2877,72.61,7282,1,0.2531,-0.7243,C,14.5,WIN,10,11.5,-3.75,4
2026-03-18,14:58:18,271,short,6699.25,A,2.2769,0.7658,57.1169,162.65,9290,3,1.1513,0.3194,A,35.5,LOSS,-8,0.0,-10.25,2
2026-03-18,15:23:00,285,short,6694.0,A,4.0369,0.7367,49.8449,362.5,18069,3,1.1142,0.7239,A+,43.8,WIN,10,13.25,0.0,3
2026-03-19,09:30:02,251,long,6621.0,B,1.2818,11.7753,757.4493,3.47,2631,2,0.4009,-0.7839,B,20.8,LOSS,-8,1.5,-9.25,3
2026-03-19,09:30:12,253,long,6613.75,A,1.4808,2.5913,301.9003,10.49,3166,1,0.2049,-0.8233,C,14.5,WIN,10,10.75,-2.0,5
2026-03-19,09:30:12,253,long,6613.75,C,1.4808,2.5913,301.9003,10.49,3166,1,0.2049,-0.8233,C,14.5,WIN,10,10.75,-2.0,5
2026-03-19,09:44:27,285,short,6630.75,A,2.0437,0.7111,71.5316,71.95,5147,1,0.3731,1.0,B,23.0,LOSS,-8,5.0,-8.25,8
2026-03-19,09:50:58,296,short,6647.75,A,2.4344,1.0822,98.3318,70.34,6917,1,0.2614,1.0,B,23.0,WIN,10,10.75,-7.75,30
